"","X1","column_label","HI","Q_interval","storm.ID","site.ID","storm.num","month","day","response","date","doy","year"
"2026","Interpolated HI for 52% discharge...2026",41,-0.8058361,52,"POKE_storm20_09_01_fDOM","POKE","storm20","09","01","fDOM",2021-09-01,244,2020
"2027","Interpolated HI for 54% discharge...2027",41,-0.7878788,54,"POKE_storm20_09_01_fDOM","POKE","storm20","09","01","fDOM",2021-09-01,244,2020
"2028","Interpolated HI for 56% discharge...2028",41,-0.7477553,56,"POKE_storm20_09_01_fDOM","POKE","storm20","09","01","fDOM",2021-09-01,244,2020
"2029","Interpolated HI for 58% discharge...2029",41,-0.6804153,58,"POKE_storm20_09_01_fDOM","POKE","storm20","09","01","fDOM",2021-09-01,244,2020
"2030","Interpolated HI for 60% discharge...2030",41,-0.6394501,60,"POKE_storm20_09_01_fDOM","POKE","storm20","09","01","fDOM",2021-09-01,244,2020
"2031","Interpolated HI for 62% discharge...2031",41,-0.6052189,62,"POKE_storm20_09_01_fDOM","POKE","storm20","09","01","fDOM",2021-09-01,244,2020
"2032","Interpolated HI for 64% discharge...2032",41,-0.5154321,64,"POKE_storm20_09_01_fDOM","POKE","storm20","09","01","fDOM",2021-09-01,244,2020
"2033","Interpolated HI for 66% discharge...2033",41,-0.4988777,66,"POKE_storm20_09_01_fDOM","POKE","storm20","09","01","fDOM",2021-09-01,244,2020
"2034","Interpolated HI for 68% discharge...2034",41,-0.5266554,68,"POKE_storm20_09_01_fDOM","POKE","storm20","09","01","fDOM",2021-09-01,244,2020
"2035","Interpolated HI for 70% discharge...2035",41,-0.3538159,70,"POKE_storm20_09_01_fDOM","POKE","storm20","09","01","fDOM",2021-09-01,244,2020
"2036","Interpolated HI for 72% discharge...2036",41,-0.3055556,72,"POKE_storm20_09_01_fDOM","POKE","storm20","09","01","fDOM",2021-09-01,244,2020
"2037","Interpolated HI for 74% discharge...2037",41,-0.2404602,74,"POKE_storm20_09_01_fDOM","POKE","storm20","09","01","fDOM",2021-09-01,244,2020
"2038","Interpolated HI for 76% discharge...2038",41,-0.2471942,76,"POKE_storm20_09_01_fDOM","POKE","storm20","09","01","fDOM",2021-09-01,244,2020
"2039","Interpolated HI for 78% discharge...2039",41,-0.2530864,78,"POKE_storm20_09_01_fDOM","POKE","storm20","09","01","fDOM",2021-09-01,244,2020
"2040","Interpolated HI for 80% discharge...2040",41,-0.209596,80,"POKE_storm20_09_01_fDOM","POKE","storm20","09","01","fDOM",2021-09-01,244,2020
"2041","Interpolated HI for 82% discharge...2041",41,-0.2138047,82,"POKE_storm20_09_01_fDOM","POKE","storm20","09","01","fDOM",2021-09-01,244,2020
"2042","Interpolated HI for 84% discharge...2042",41,-0.2188552,84,"POKE_storm20_09_01_fDOM","POKE","storm20","09","01","fDOM",2021-09-01,244,2020
"2043","Interpolated HI for 86% discharge...2043",41,-0.2109989,86,"POKE_storm20_09_01_fDOM","POKE","storm20","09","01","fDOM",2021-09-01,244,2020
"2044","Interpolated HI for 88% discharge...2044",41,-0.1815376,88,"POKE_storm20_09_01_fDOM","POKE","storm20","09","01","fDOM",2021-09-01,244,2020
"2045","Interpolated HI for 90% discharge...2045",41,-0.1700337,90,"POKE_storm20_09_01_fDOM","POKE","storm20","09","01","fDOM",2021-09-01,244,2020
"2046","Interpolated HI for 92% discharge...2046",41,-0.1346801,92,"POKE_storm20_09_01_fDOM","POKE","storm20","09","01","fDOM",2021-09-01,244,2020
"2047","Interpolated HI for 94% discharge...2047",41,-0.109147,94,"POKE_storm20_09_01_fDOM","POKE","storm20","09","01","fDOM",2021-09-01,244,2020
"2048","Interpolated HI for 96% discharge...2048",41,-0.09820426,96,"POKE_storm20_09_01_fDOM","POKE","storm20","09","01","fDOM",2021-09-01,244,2020
"2049","Interpolated HI for 98% discharge...2049",41,-0.09343434,98,"POKE_storm20_09_01_fDOM","POKE","storm20","09","01","fDOM",2021-09-01,244,2020
"2050","Interpolated HI for 100% discharge...2050",41,-0.002805836,100,"POKE_storm20_09_01_fDOM","POKE","storm20","09","01","fDOM",2021-09-01,244,2020
"2051","Interpolated HI for 2% discharge...2051",42,-0.09025616,2,"POKE_storm21_09_03_NO3","POKE","storm21","09","03","NO3",2021-09-03,246,2020
"2052","Interpolated HI for 4% discharge...2052",42,-0.5049078,4,"POKE_storm21_09_03_NO3","POKE","storm21","09","03","NO3",2021-09-03,246,2020
"2053","Interpolated HI for 6% discharge...2053",42,-0.4980847,6,"POKE_storm21_09_03_NO3","POKE","storm21","09","03","NO3",2021-09-03,246,2020
"2054","Interpolated HI for 8% discharge...2054",42,-0.4931769,8,"POKE_storm21_09_03_NO3","POKE","storm21","09","03","NO3",2021-09-03,246,2020
"2055","Interpolated HI for 10% discharge...2055",42,-0.4863538,10,"POKE_storm21_09_03_NO3","POKE","storm21","09","03","NO3",2021-09-03,246,2020
"2056","Interpolated HI for 12% discharge...2056",42,-0.4863538,12,"POKE_storm21_09_03_NO3","POKE","storm21","09","03","NO3",2021-09-03,246,2020
"2057","Interpolated HI for 14% discharge...2057",42,-0.4810869,14,"POKE_storm21_09_03_NO3","POKE","storm21","09","03","NO3",2021-09-03,246,2020
"2058","Interpolated HI for 16% discharge...2058",42,-0.485875,16,"POKE_storm21_09_03_NO3","POKE","storm21","09","03","NO3",2021-09-03,246,2020
"2059","Interpolated HI for 18% discharge...2059",42,-0.485875,18,"POKE_storm21_09_03_NO3","POKE","storm21","09","03","NO3",2021-09-03,246,2020
"2060","Interpolated HI for 20% discharge...2060",42,-0.4849174,20,"POKE_storm21_09_03_NO3","POKE","storm21","09","03","NO3",2021-09-03,246,2020
"2061","Interpolated HI for 22% discharge...2061",42,-0.4816854,22,"POKE_storm21_09_03_NO3","POKE","storm21","09","03","NO3",2021-09-03,246,2020
"2062","Interpolated HI for 24% discharge...2062",42,-0.4859947,24,"POKE_storm21_09_03_NO3","POKE","storm21","09","03","NO3",2021-09-03,246,2020
"2063","Interpolated HI for 26% discharge...2063",42,-0.4852765,26,"POKE_storm21_09_03_NO3","POKE","storm21","09","03","NO3",2021-09-03,246,2020
"2064","Interpolated HI for 28% discharge...2064",42,-0.1831458,28,"POKE_storm21_09_03_NO3","POKE","storm21","09","03","NO3",2021-09-03,246,2020
"2065","Interpolated HI for 30% discharge...2065",42,-0.1918841,30,"POKE_storm21_09_03_NO3","POKE","storm21","09","03","NO3",2021-09-03,246,2020
"2066","Interpolated HI for 32% discharge...2066",42,-0.1958343,32,"POKE_storm21_09_03_NO3","POKE","storm21","09","03","NO3",2021-09-03,246,2020
"2067","Interpolated HI for 34% discharge...2067",42,-0.2097199,34,"POKE_storm21_09_03_NO3","POKE","storm21","09","03","NO3",2021-09-03,246,2020
"2068","Interpolated HI for 36% discharge...2068",42,-0.2316256,36,"POKE_storm21_09_03_NO3","POKE","storm21","09","03","NO3",2021-09-03,246,2020
"2069","Interpolated HI for 38% discharge...2069",42,-0.2520948,38,"POKE_storm21_09_03_NO3","POKE","storm21","09","03","NO3",2021-09-03,246,2020
"2070","Interpolated HI for 40% discharge...2070",42,-0.2486234,40,"POKE_storm21_09_03_NO3","POKE","storm21","09","03","NO3",2021-09-03,246,2020
"2071","Interpolated HI for 42% discharge...2071",42,-0.2486234,42,"POKE_storm21_09_03_NO3","POKE","storm21","09","03","NO3",2021-09-03,246,2020
"2072","Interpolated HI for 44% discharge...2072",42,-0.2474264,44,"POKE_storm21_09_03_NO3","POKE","storm21","09","03","NO3",2021-09-03,246,2020
"2073","Interpolated HI for 46% discharge...2073",42,-0.2755566,46,"POKE_storm21_09_03_NO3","POKE","storm21","09","03","NO3",2021-09-03,246,2020
"2074","Interpolated HI for 48% discharge...2074",42,-0.2939909,48,"POKE_storm21_09_03_NO3","POKE","storm21","09","03","NO3",2021-09-03,246,2020
"2075","Interpolated HI for 50% discharge...2075",42,-0.2783098,50,"POKE_storm21_09_03_NO3","POKE","storm21","09","03","NO3",2021-09-03,246,2020
"2076","Interpolated HI for 52% discharge...2076",42,-0.3097917,52,"POKE_storm21_09_03_NO3","POKE","storm21","09","03","NO3",2021-09-03,246,2020
"2077","Interpolated HI for 54% discharge...2077",42,-0.3266699,54,"POKE_storm21_09_03_NO3","POKE","storm21","09","03","NO3",2021-09-03,246,2020
"2078","Interpolated HI for 56% discharge...2078",42,-0.3258319,56,"POKE_storm21_09_03_NO3","POKE","storm21","09","03","NO3",2021-09-03,246,2020
"2079","Interpolated HI for 58% discharge...2079",42,-0.3431889,58,"POKE_storm21_09_03_NO3","POKE","storm21","09","03","NO3",2021-09-03,246,2020
"2080","Interpolated HI for 60% discharge...2080",42,-0.3514484,60,"POKE_storm21_09_03_NO3","POKE","storm21","09","03","NO3",2021-09-03,246,2020
"2081","Interpolated HI for 62% discharge...2081",42,-0.3716782,62,"POKE_storm21_09_03_NO3","POKE","storm21","09","03","NO3",2021-09-03,246,2020
"2082","Interpolated HI for 64% discharge...2082",42,-0.375389,64,"POKE_storm21_09_03_NO3","POKE","storm21","09","03","NO3",2021-09-03,246,2020
"2083","Interpolated HI for 66% discharge...2083",42,-0.3835288,66,"POKE_storm21_09_03_NO3","POKE","storm21","09","03","NO3",2021-09-03,246,2020
"2084","Interpolated HI for 68% discharge...2084",42,-0.3814939,68,"POKE_storm21_09_03_NO3","POKE","storm21","09","03","NO3",2021-09-03,246,2020
"2085","Interpolated HI for 70% discharge...2085",42,-0.3892746,70,"POKE_storm21_09_03_NO3","POKE","storm21","09","03","NO3",2021-09-03,246,2020
"2086","Interpolated HI for 72% discharge...2086",42,-0.3781422,72,"POKE_storm21_09_03_NO3","POKE","storm21","09","03","NO3",2021-09-03,246,2020
"2087","Interpolated HI for 74% discharge...2087",42,-0.400407,74,"POKE_storm21_09_03_NO3","POKE","storm21","09","03","NO3",2021-09-03,246,2020
"2088","Interpolated HI for 76% discharge...2088",42,-0.3593488,76,"POKE_storm21_09_03_NO3","POKE","storm21","09","03","NO3",2021-09-03,246,2020
"2089","Interpolated HI for 78% discharge...2089",42,-0.3683266,78,"POKE_storm21_09_03_NO3","POKE","storm21","09","03","NO3",2021-09-03,246,2020
"2090","Interpolated HI for 80% discharge...2090",42,-0.226598,80,"POKE_storm21_09_03_NO3","POKE","storm21","09","03","NO3",2021-09-03,246,2020
"2091","Interpolated HI for 82% discharge...2091",42,-0.3231985,82,"POKE_storm21_09_03_NO3","POKE","storm21","09","03","NO3",2021-09-03,246,2020
"2092","Interpolated HI for 84% discharge...2092",42,-0.1774,84,"POKE_storm21_09_03_NO3","POKE","storm21","09","03","NO3",2021-09-03,246,2020
"2093","Interpolated HI for 86% discharge...2093",42,-0.178238,86,"POKE_storm21_09_03_NO3","POKE","storm21","09","03","NO3",2021-09-03,246,2020
"2094","Interpolated HI for 88% discharge...2094",42,-0.1841034,88,"POKE_storm21_09_03_NO3","POKE","storm21","09","03","NO3",2021-09-03,246,2020
"2095","Interpolated HI for 90% discharge...2095",42,0.04931769,90,"POKE_storm21_09_03_NO3","POKE","storm21","09","03","NO3",2021-09-03,246,2020
"2096","Interpolated HI for 92% discharge...2096",42,0.1572899,92,"POKE_storm21_09_03_NO3","POKE","storm21","09","03","NO3",2021-09-03,246,2020
"2097","Interpolated HI for 94% discharge...2097",42,0.1900886,94,"POKE_storm21_09_03_NO3","POKE","storm21","09","03","NO3",2021-09-03,246,2020
"2098","Interpolated HI for 96% discharge...2098",42,0.1879339,96,"POKE_storm21_09_03_NO3","POKE","storm21","09","03","NO3",2021-09-03,246,2020
"2099","Interpolated HI for 98% discharge...2099",42,0.3538425,98,"POKE_storm21_09_03_NO3","POKE","storm21","09","03","NO3",2021-09-03,246,2020
"2100","Interpolated HI for 100% discharge...2100",42,0.3168542,100,"POKE_storm21_09_03_NO3","POKE","storm21","09","03","NO3",2021-09-03,246,2020
"2101","Interpolated HI for 2% discharge...2101",43,0.03266033,2,"POKE_storm21_09_03_fDOM","POKE","storm21","09","03","fDOM",2021-09-03,246,2020
"2102","Interpolated HI for 4% discharge...2102",43,0.03266033,4,"POKE_storm21_09_03_fDOM","POKE","storm21","09","03","fDOM",2021-09-03,246,2020
"2103","Interpolated HI for 6% discharge...2103",43,0.01365796,6,"POKE_storm21_09_03_fDOM","POKE","storm21","09","03","fDOM",2021-09-03,246,2020
"2104","Interpolated HI for 8% discharge...2104",43,-0.04394299,8,"POKE_storm21_09_03_fDOM","POKE","storm21","09","03","fDOM",2021-09-03,246,2020
"2105","Interpolated HI for 10% discharge...2105",43,-0.06294537,10,"POKE_storm21_09_03_fDOM","POKE","storm21","09","03","fDOM",2021-09-03,246,2020
"2106","Interpolated HI for 12% discharge...2106",43,-0.06294537,12,"POKE_storm21_09_03_fDOM","POKE","storm21","09","03","fDOM",2021-09-03,246,2020
"2107","Interpolated HI for 14% discharge...2107",43,-0.1110451,14,"POKE_storm21_09_03_fDOM","POKE","storm21","09","03","fDOM",2021-09-03,246,2020
"2108","Interpolated HI for 16% discharge...2108",43,-0.1252969,16,"POKE_storm21_09_03_fDOM","POKE","storm21","09","03","fDOM",2021-09-03,246,2020
"2109","Interpolated HI for 18% discharge...2109",43,-0.1252969,18,"POKE_storm21_09_03_fDOM","POKE","storm21","09","03","fDOM",2021-09-03,246,2020
"2110","Interpolated HI for 20% discharge...2110",43,-0.1110451,20,"POKE_storm21_09_03_fDOM","POKE","storm21","09","03","fDOM",2021-09-03,246,2020
"2111","Interpolated HI for 22% discharge...2111",43,-0.1989311,22,"POKE_storm21_09_03_fDOM","POKE","storm21","09","03","fDOM",2021-09-03,246,2020
"2112","Interpolated HI for 24% discharge...2112",43,-0.2375297,24,"POKE_storm21_09_03_fDOM","POKE","storm21","09","03","fDOM",2021-09-03,246,2020
"2113","Interpolated HI for 26% discharge...2113",43,-0.25,26,"POKE_storm21_09_03_fDOM","POKE","storm21","09","03","fDOM",2021-09-03,246,2020
"2114","Interpolated HI for 28% discharge...2114",43,-0.2119952,28,"POKE_storm21_09_03_fDOM","POKE","storm21","09","03","fDOM",2021-09-03,246,2020
"2115","Interpolated HI for 30% discharge...2115",43,-0.2066508,30,"POKE_storm21_09_03_fDOM","POKE","storm21","09","03","fDOM",2021-09-03,246,2020
"2116","Interpolated HI for 32% discharge...2116",43,-0.2173397,32,"POKE_storm21_09_03_fDOM","POKE","storm21","09","03","fDOM",2021-09-03,246,2020
"2117","Interpolated HI for 34% discharge...2117",43,-0.2244656,34,"POKE_storm21_09_03_fDOM","POKE","storm21","09","03","fDOM",2021-09-03,246,2020
"2118","Interpolated HI for 36% discharge...2118",43,-0.2274347,36,"POKE_storm21_09_03_fDOM","POKE","storm21","09","03","fDOM",2021-09-03,246,2020
"2119","Interpolated HI for 38% discharge...2119",43,-0.22981,38,"POKE_storm21_09_03_fDOM","POKE","storm21","09","03","fDOM",2021-09-03,246,2020
"2120","Interpolated HI for 40% discharge...2120",43,-0.2351544,40,"POKE_storm21_09_03_fDOM","POKE","storm21","09","03","fDOM",2021-09-03,246,2020
"2121","Interpolated HI for 42% discharge...2121",43,-0.2351544,42,"POKE_storm21_09_03_fDOM","POKE","storm21","09","03","fDOM",2021-09-03,246,2020
"2122","Interpolated HI for 44% discharge...2122",43,-0.22981,44,"POKE_storm21_09_03_fDOM","POKE","storm21","09","03","fDOM",2021-09-03,246,2020
"2123","Interpolated HI for 46% discharge...2123",43,-0.2321853,46,"POKE_storm21_09_03_fDOM","POKE","storm21","09","03","fDOM",2021-09-03,246,2020
"2124","Interpolated HI for 48% discharge...2124",43,-0.2327791,48,"POKE_storm21_09_03_fDOM","POKE","storm21","09","03","fDOM",2021-09-03,246,2020
"2125","Interpolated HI for 50% discharge...2125",43,-0.2304038,50,"POKE_storm21_09_03_fDOM","POKE","storm21","09","03","fDOM",2021-09-03,246,2020
"2126","Interpolated HI for 52% discharge...2126",43,-0.2339667,52,"POKE_storm21_09_03_fDOM","POKE","storm21","09","03","fDOM",2021-09-03,246,2020
"2127","Interpolated HI for 54% discharge...2127",43,-0.2238717,54,"POKE_storm21_09_03_fDOM","POKE","storm21","09","03","fDOM",2021-09-03,246,2020
"2128","Interpolated HI for 56% discharge...2128",43,-0.2274347,56,"POKE_storm21_09_03_fDOM","POKE","storm21","09","03","fDOM",2021-09-03,246,2020
"2129","Interpolated HI for 58% discharge...2129",43,-0.2286223,58,"POKE_storm21_09_03_fDOM","POKE","storm21","09","03","fDOM",2021-09-03,246,2020
"2130","Interpolated HI for 60% discharge...2130",43,-0.22981,60,"POKE_storm21_09_03_fDOM","POKE","storm21","09","03","fDOM",2021-09-03,246,2020
"2131","Interpolated HI for 62% discharge...2131",43,-0.2523753,62,"POKE_storm21_09_03_fDOM","POKE","storm21","09","03","fDOM",2021-09-03,246,2020
"2132","Interpolated HI for 64% discharge...2132",43,-0.2743468,64,"POKE_storm21_09_03_fDOM","POKE","storm21","09","03","fDOM",2021-09-03,246,2020
"2133","Interpolated HI for 66% discharge...2133",43,-0.2856295,66,"POKE_storm21_09_03_fDOM","POKE","storm21","09","03","fDOM",2021-09-03,246,2020
"2134","Interpolated HI for 68% discharge...2134",43,-0.2862233,68,"POKE_storm21_09_03_fDOM","POKE","storm21","09","03","fDOM",2021-09-03,246,2020
"2135","Interpolated HI for 70% discharge...2135",43,-0.3188836,70,"POKE_storm21_09_03_fDOM","POKE","storm21","09","03","fDOM",2021-09-03,246,2020
"2136","Interpolated HI for 72% discharge...2136",43,-0.3366983,72,"POKE_storm21_09_03_fDOM","POKE","storm21","09","03","fDOM",2021-09-03,246,2020
"2137","Interpolated HI for 74% discharge...2137",43,-0.3390736,74,"POKE_storm21_09_03_fDOM","POKE","storm21","09","03","fDOM",2021-09-03,246,2020
"2138","Interpolated HI for 76% discharge...2138",43,-0.3622328,76,"POKE_storm21_09_03_fDOM","POKE","storm21","09","03","fDOM",2021-09-03,246,2020
"2139","Interpolated HI for 78% discharge...2139",43,-0.3586698,78,"POKE_storm21_09_03_fDOM","POKE","storm21","09","03","fDOM",2021-09-03,246,2020
"2140","Interpolated HI for 80% discharge...2140",43,-0.3699525,80,"POKE_storm21_09_03_fDOM","POKE","storm21","09","03","fDOM",2021-09-03,246,2020
"2141","Interpolated HI for 82% discharge...2141",43,-0.3444181,82,"POKE_storm21_09_03_fDOM","POKE","storm21","09","03","fDOM",2021-09-03,246,2020
"2142","Interpolated HI for 84% discharge...2142",43,-0.3984561,84,"POKE_storm21_09_03_fDOM","POKE","storm21","09","03","fDOM",2021-09-03,246,2020
"2143","Interpolated HI for 86% discharge...2143",43,-0.4269596,86,"POKE_storm21_09_03_fDOM","POKE","storm21","09","03","fDOM",2021-09-03,246,2020
"2144","Interpolated HI for 88% discharge...2144",43,-0.3663895,88,"POKE_storm21_09_03_fDOM","POKE","storm21","09","03","fDOM",2021-09-03,246,2020
"2145","Interpolated HI for 90% discharge...2145",43,-0.435867,90,"POKE_storm21_09_03_fDOM","POKE","storm21","09","03","fDOM",2021-09-03,246,2020
"2146","Interpolated HI for 92% discharge...2146",43,-0.3533254,92,"POKE_storm21_09_03_fDOM","POKE","storm21","09","03","fDOM",2021-09-03,246,2020
"2147","Interpolated HI for 94% discharge...2147",43,-0.29038,94,"POKE_storm21_09_03_fDOM","POKE","storm21","09","03","fDOM",2021-09-03,246,2020
"2148","Interpolated HI for 96% discharge...2148",43,-0.3307601,96,"POKE_storm21_09_03_fDOM","POKE","storm21","09","03","fDOM",2021-09-03,246,2020
"2149","Interpolated HI for 98% discharge...2149",43,0.128266,98,"POKE_storm21_09_03_fDOM","POKE","storm21","09","03","fDOM",2021-09-03,246,2020
"2150","Interpolated HI for 100% discharge...2150",43,0.08847981,100,"POKE_storm21_09_03_fDOM","POKE","storm21","09","03","fDOM",2021-09-03,246,2020
"2151","Interpolated HI for 2% discharge...2151",44,-0.04021629,2,"POKE_storm22a_09_07_NO3","POKE","storm22a","09","07","NO3",2021-09-07,250,2020
"2152","Interpolated HI for 4% discharge...2152",44,-0.01909429,4,"POKE_storm22a_09_07_NO3","POKE","storm22a","09","07","NO3",2021-09-07,250,2020
"2153","Interpolated HI for 6% discharge...2153",44,0.4063873,6,"POKE_storm22a_09_07_NO3","POKE","storm22a","09","07","NO3",2021-09-07,250,2020
"2154","Interpolated HI for 8% discharge...2154",44,0.4273403,8,"POKE_storm22a_09_07_NO3","POKE","storm22a","09","07","NO3",2021-09-07,250,2020
"2155","Interpolated HI for 10% discharge...2155",44,0.4231159,10,"POKE_storm22a_09_07_NO3","POKE","storm22a","09","07","NO3",2021-09-07,250,2020
"2156","Interpolated HI for 12% discharge...2156",44,0.415512,12,"POKE_storm22a_09_07_NO3","POKE","storm22a","09","07","NO3",2021-09-07,250,2020
"2157","Interpolated HI for 14% discharge...2157",44,0.408246,14,"POKE_storm22a_09_07_NO3","POKE","storm22a","09","07","NO3",2021-09-07,250,2020
"2158","Interpolated HI for 16% discharge...2158",44,0.408246,16,"POKE_storm22a_09_07_NO3","POKE","storm22a","09","07","NO3",2021-09-07,250,2020
"2159","Interpolated HI for 18% discharge...2159",44,0.4219331,18,"POKE_storm22a_09_07_NO3","POKE","storm22a","09","07","NO3",2021-09-07,250,2020
"2160","Interpolated HI for 20% discharge...2160",44,0.4041906,20,"POKE_storm22a_09_07_NO3","POKE","storm22a","09","07","NO3",2021-09-07,250,2020
"2161","Interpolated HI for 22% discharge...2161",44,0.4041906,22,"POKE_storm22a_09_07_NO3","POKE","storm22a","09","07","NO3",2021-09-07,250,2020
"2162","Interpolated HI for 24% discharge...2162",44,0.380027,24,"POKE_storm22a_09_07_NO3","POKE","storm22a","09","07","NO3",2021-09-07,250,2020
"2163","Interpolated HI for 26% discharge...2163",44,0.380027,26,"POKE_storm22a_09_07_NO3","POKE","storm22a","09","07","NO3",2021-09-07,250,2020
"2164","Interpolated HI for 28% discharge...2164",44,0.380027,28,"POKE_storm22a_09_07_NO3","POKE","storm22a","09","07","NO3",2021-09-07,250,2020
"2165","Interpolated HI for 30% discharge...2165",44,0.373268,30,"POKE_storm22a_09_07_NO3","POKE","storm22a","09","07","NO3",2021-09-07,250,2020
"2166","Interpolated HI for 32% discharge...2166",44,0.373268,32,"POKE_storm22a_09_07_NO3","POKE","storm22a","09","07","NO3",2021-09-07,250,2020
"2167","Interpolated HI for 34% discharge...2167",44,0.3692126,34,"POKE_storm22a_09_07_NO3","POKE","storm22a","09","07","NO3",2021-09-07,250,2020
"2168","Interpolated HI for 36% discharge...2168",44,0.3720852,36,"POKE_storm22a_09_07_NO3","POKE","storm22a","09","07","NO3",2021-09-07,250,2020
"2169","Interpolated HI for 38% discharge...2169",44,0.3573843,38,"POKE_storm22a_09_07_NO3","POKE","storm22a","09","07","NO3",2021-09-07,250,2020
"2170","Interpolated HI for 40% discharge...2170",44,0.3573843,40,"POKE_storm22a_09_07_NO3","POKE","storm22a","09","07","NO3",2021-09-07,250,2020
"2171","Interpolated HI for 42% discharge...2171",44,0.3354174,42,"POKE_storm22a_09_07_NO3","POKE","storm22a","09","07","NO3",2021-09-07,250,2020
"2172","Interpolated HI for 44% discharge...2172",44,0.3354174,44,"POKE_storm22a_09_07_NO3","POKE","storm22a","09","07","NO3",2021-09-07,250,2020
"2173","Interpolated HI for 46% discharge...2173",44,0.3354174,46,"POKE_storm22a_09_07_NO3","POKE","storm22a","09","07","NO3",2021-09-07,250,2020
"2174","Interpolated HI for 48% discharge...2174",44,0.380365,48,"POKE_storm22a_09_07_NO3","POKE","storm22a","09","07","NO3",2021-09-07,250,2020
"2175","Interpolated HI for 50% discharge...2175",44,-0.1745522,50,"POKE_storm22a_09_07_NO3","POKE","storm22a","09","07","NO3",2021-09-07,250,2020
"2176","Interpolated HI for 52% discharge...2176",44,0.05880365,52,"POKE_storm22a_09_07_NO3","POKE","storm22a","09","07","NO3",2021-09-07,250,2020
"2177","Interpolated HI for 54% discharge...2177",44,0.1566408,54,"POKE_storm22a_09_07_NO3","POKE","storm22a","09","07","NO3",2021-09-07,250,2020
"2178","Interpolated HI for 56% discharge...2178",44,0.2669821,56,"POKE_storm22a_09_07_NO3","POKE","storm22a","09","07","NO3",2021-09-07,250,2020
"2179","Interpolated HI for 58% discharge...2179",44,0.3550186,58,"POKE_storm22a_09_07_NO3","POKE","storm22a","09","07","NO3",2021-09-07,250,2020
"2180","Interpolated HI for 60% discharge...2180",44,0.4133153,60,"POKE_storm22a_09_07_NO3","POKE","storm22a","09","07","NO3",2021-09-07,250,2020
"2181","Interpolated HI for 62% discharge...2181",44,0.5456235,62,"POKE_storm22a_09_07_NO3","POKE","storm22a","09","07","NO3",2021-09-07,250,2020
"2182","Interpolated HI for 64% discharge...2182",44,0.5456235,64,"POKE_storm22a_09_07_NO3","POKE","storm22a","09","07","NO3",2021-09-07,250,2020
"2183","Interpolated HI for 66% discharge...2183",44,0.5571139,66,"POKE_storm22a_09_07_NO3","POKE","storm22a","09","07","NO3",2021-09-07,250,2020
"2184","Interpolated HI for 68% discharge...2184",44,0.6018925,68,"POKE_storm22a_09_07_NO3","POKE","storm22a","09","07","NO3",2021-09-07,250,2020
"2185","Interpolated HI for 70% discharge...2185",44,0.6116931,70,"POKE_storm22a_09_07_NO3","POKE","storm22a","09","07","NO3",2021-09-07,250,2020
"2186","Interpolated HI for 72% discharge...2186",44,0.6951673,72,"POKE_storm22a_09_07_NO3","POKE","storm22a","09","07","NO3",2021-09-07,250,2020
"2187","Interpolated HI for 74% discharge...2187",44,0.6958432,74,"POKE_storm22a_09_07_NO3","POKE","storm22a","09","07","NO3",2021-09-07,250,2020
"2188","Interpolated HI for 76% discharge...2188",44,0.7014194,76,"POKE_storm22a_09_07_NO3","POKE","storm22a","09","07","NO3",2021-09-07,250,2020
"2189","Interpolated HI for 78% discharge...2189",44,0.6715106,78,"POKE_storm22a_09_07_NO3","POKE","storm22a","09","07","NO3",2021-09-07,250,2020
"2190","Interpolated HI for 80% discharge...2190",44,0.68317,80,"POKE_storm22a_09_07_NO3","POKE","storm22a","09","07","NO3",2021-09-07,250,2020
"2191","Interpolated HI for 82% discharge...2191",44,0.6838459,82,"POKE_storm22a_09_07_NO3","POKE","storm22a","09","07","NO3",2021-09-07,250,2020
"2192","Interpolated HI for 84% discharge...2192",44,0.6789456,84,"POKE_storm22a_09_07_NO3","POKE","storm22a","09","07","NO3",2021-09-07,250,2020
"2193","Interpolated HI for 86% discharge...2193",44,0.633491,86,"POKE_storm22a_09_07_NO3","POKE","storm22a","09","07","NO3",2021-09-07,250,2020
"2194","Interpolated HI for 88% discharge...2194",44,0.6429537,88,"POKE_storm22a_09_07_NO3","POKE","storm22a","09","07","NO3",2021-09-07,250,2020
"2195","Interpolated HI for 90% discharge...2195",44,0.5653937,90,"POKE_storm22a_09_07_NO3","POKE","storm22a","09","07","NO3",2021-09-07,250,2020
"2196","Interpolated HI for 92% discharge...2196",44,0.5662386,92,"POKE_storm22a_09_07_NO3","POKE","storm22a","09","07","NO3",2021-09-07,250,2020
"2197","Interpolated HI for 94% discharge...2197",44,0.5441027,94,"POKE_storm22a_09_07_NO3","POKE","storm22a","09","07","NO3",2021-09-07,250,2020
"2198","Interpolated HI for 96% discharge...2198",44,0.4675566,96,"POKE_storm22a_09_07_NO3","POKE","storm22a","09","07","NO3",2021-09-07,250,2020
"2199","Interpolated HI for 98% discharge...2199",44,0.4178777,98,"POKE_storm22a_09_07_NO3","POKE","storm22a","09","07","NO3",2021-09-07,250,2020
"2200","Interpolated HI for 100% discharge...2200",44,0.4462656,100,"POKE_storm22a_09_07_NO3","POKE","storm22a","09","07","NO3",2021-09-07,250,2020
"2201","Interpolated HI for 2% discharge...2201",45,-0.384844,2,"POKE_storm22a_09_07_fDOM","POKE","storm22a","09","07","fDOM",2021-09-07,250,2020
