"","Site","DateTime","MeanDischarge","fDOM.RFU","nitrateuM","SpCond.uScm","Turbidity.FNU"
"303","POKE",2020-08-05 17:45:00,1458.75393289642,67.93,33.5886666666667,85.5,8.71
"304","POKE",2020-08-05 18:00:00,1447.01430331147,67.86,33.5753333333333,85.5,8.83
"305","POKE",2020-08-05 18:15:00,1444.48620222061,67.91,33.62,85.5,9.12
"306","POKE",2020-08-05 18:30:00,1429.40485893405,67.78,33.6733333333333,85.6,9.33
"307","POKE",2020-08-05 18:45:00,1440.33087590814,67.82,33.672,85.6,9.01
"308","POKE",2020-08-05 19:00:00,1430.66890947946,68.08,33.7066666666667,85.5,8.48
"309","POKE",2020-08-05 19:15:00,1429.7680336099,68.26,33.7346666666667,85.5,8.46
"310","POKE",2020-08-05 19:30:00,1442.77171374048,68.33,33.806,85.6,8.33
"311","POKE",2020-08-05 19:45:00,1427.69037045375,68.35,33.7826666666667,85.6,8.27
"312","POKE",2020-08-05 20:00:00,1421.37011772656,68.4,33.8233333333333,85.6,8.74
"313","POKE",2020-08-05 20:15:00,1408.00326292013,68.44,33.82,85.7,8.45
"314","POKE",2020-08-05 20:30:00,1423.89821881743,68.53,33.8346666666667,85.7,8.3
"315","POKE",2020-08-05 20:45:00,1424.71183142817,68.56,33.874,85.8,8.31
"316","POKE",2020-08-05 21:00:00,1406.28877444001,68.51,33.912,86.1,8.02
"317","POKE",2020-08-05 21:15:00,1398.34129649121,68.59,33.936,86.2,8.02
"318","POKE",2020-08-05 21:30:00,1407.55282498547,68.53,33.9693333333333,86.3,8.37
"319","POKE",2020-08-05 21:45:00,1413.33537651924,68.5,33.982,86.3,8.67
"320","POKE",2020-08-05 22:00:00,1402.04618486896,68.47,34.018,86.4,7.985
"321","POKE",2020-08-05 22:15:00,1394.09870692034,68.64,33.9993333333333,86.4,7.625
"322","POKE",2020-08-05 22:30:00,1399.96852171281,68.8,33.9766666666667,86.5,7.491
"323","POKE",2020-08-05 22:45:00,1373.961161452,68.84,33.9886666666667,86.6,7.563
"324","POKE",2020-08-05 23:00:00,1366.46412143792,68.78,34.0006666666667,86.7,7.846
"325","POKE",2020-08-05 23:15:00,1379.83097624435,68.75,34.0266666666667,86.8,8.03
"326","POKE",2020-08-05 23:30:00,1373.961161452,68.73,34.0126666666667,86.9,8.37
"327","POKE",2020-08-05 23:45:00,1370.98262242629,68.42,34.0433333333333,87,8.17
"328","POKE",2020-08-06 00:00:00,1367.19047078997,68.3,34.068,87.1,8.3
"329","POKE",2020-08-06 00:15:00,1361.77109393221,68.3,34.01,87.3,8.56
"330","POKE",2020-08-06 00:30:00,1358.79255490674,68.16,34.026,87.4,8.36
"331","POKE",2020-08-06 00:45:00,1363.39831915364,68.09,34.0633333333333,87.5,7.911
"332","POKE",2020-08-06 01:00:00,1356.26445381588,68.07,34.0333333333333,87.6,7.81
"333","POKE",2020-08-06 01:15:00,1365.47598230984,68.06,34.0573333333333,87.7,7.758
"334","POKE",2020-08-06 01:30:00,1363.39831915364,68.02,34.0413333333333,87.7,7.538
"335","POKE",2020-08-06 01:45:00,1344.16164955462,67.92,34.0746666666667,87.8,7.241
"336","POKE",2020-08-06 02:00:00,1364.29919502308,67.93,34.038,87.9,7.405
"337","POKE",2020-08-06 02:15:00,1350.93234021653,67.81,34.0553333333333,88,7.496
"338","POKE",2020-08-06 02:30:00,1361.77109393221,67.55,34.064,88.1,7.33
"339","POKE",2020-08-06 02:45:00,1362.13426860824,67.46,34.0506666666667,88.2,7.079
